"ORIG_FIPS","DEST_FIPS","origin_county","destination_county","ALLALL","WRKALL","NWKALL","ALLSOV","ALLHOV","ALLTRN","ALLWALK","ALLBIKE","Origin_Long","Origin_Lat","Dest_Long","Dest_Lat"
13113,13085,"FAYETTE","DAWSON",1,1,0,1,0,0,0,0,-84.494169,33.4139,-84.17054,34.44427
13113,13089,"FAYETTE","DEKALB",4914,2431,2483,2625,2249,40,0,0,-84.494169,33.4139,-84.226356,33.77148
13113,13097,"FAYETTE","DOUGLAS",2453,1320,1133,1414,1039,0,0,0,-84.494169,33.4139,-84.767979,33.701813
13113,13113,"FAYETTE","FAYETTE",396485,85852,310633,153696,228584,0,12653,1552,-84.494169,33.4139,-84.494169,33.4139
13113,13117,"FAYETTE","FORSYTH",44,13,31,16,28,0,0,0,-84.494169,33.4139,-84.125061,34.225486
13113,13121,"FAYETTE","FULTON",46761,16302,30459,21148,25174,373,44,22,-84.494169,33.4139,-84.467627,33.789892
13113,13135,"FAYETTE","GWINNETT",768,384,384,377,388,3,0,0,-84.494169,33.4139,-84.023657,33.961676
13113,13151,"FAYETTE","HENRY",11300,4865,6435,5693,5607,0,0,0,-84.494169,33.4139,-84.154174,33.452972
13113,13217,"FAYETTE","NEWTON",445,249,196,235,210,0,0,0,-84.494169,33.4139,-83.850189,33.555014
13113,13223,"FAYETTE","PAULDING",545,301,244,311,234,0,0,0,-84.494169,33.4139,-84.867312,33.920496
13113,13247,"FAYETTE","ROCKDALE",411,256,155,240,171,0,0,0,-84.494169,33.4139,-84.026652,33.65421
13113,13255,"FAYETTE","SPALDING",8030,3448,4582,4242,3786,0,0,2,-84.494169,33.4139,-84.284165,33.260886
13113,13297,"FAYETTE","WALTON",59,24,35,24,35,0,0,0,-84.494169,33.4139,-83.733833,33.781544
13117,13013,"FORSYTH","BARROW",1561,850,711,912,649,0,0,0,-84.125061,34.225486,-83.712737,33.993199
13117,13015,"FORSYTH","BARTOW",925,474,451,535,390,0,0,0,-84.125061,34.225486,-84.840525,34.237806
13117,13045,"FORSYTH","CARROLL",9,6,3,5,4,0,0,0,-84.125061,34.225486,-85.079807,33.582781
13117,13057,"FORSYTH","CHEROKEE",39723,11030,28693,17312,22379,0,4,28,-84.125061,34.225486,-84.476236,34.243896
13117,13063,"FORSYTH","CLAYTON",439,224,215,220,205,14,0,0,-84.125061,34.225486,-84.357684,33.541836
13117,13067,"FORSYTH","COBB",13408,7047,6361,7911,5484,13,0,0,-84.125061,34.225486,-84.576684,33.941426
13117,13077,"FORSYTH","COWETA",9,3,6,5,4,0,0,0,-84.125061,34.225486,-84.763334,33.353446
13117,13085,"FORSYTH","DAWSON",34685,6404,28281,12994,21636,0,18,37,-84.125061,34.225486,-84.17054,34.44427
